839	CRISTALÂNDIA DO PIAUÍ	22	
840	CRISTINO CASTRO	22	
841	CURIMATÁ	22	
842	CURRAIS	22	
843	CURRALINHOS	22	
844	CURRAL NOVO DO PIAUÍ	22	
845	DEMERVAL LOBÃO	22	
846	DIRCEU ARCOVERDE	22	
847	DOM EXPEDITO LOPES	22	
848	DOMINGOS MOURÃO	22	
849	DOM INOCÊNCIO	22	
850	ELESBÃO VELOSO	22	
851	ELISEU MARTINS	22	
852	ESPERANTINA	22	
853	FARTURA DO PIAUÍ	22	
854	FLORES DO PIAUÍ	22	
855	FLORESTA DO PIAUÍ	22	
856	FLORIANO	22	
857	FRANCINÓPOLIS	22	
858	FRANCISCO AYRES	22	
859	FRANCISCO MACEDO	22	
860	FRANCISCO SANTOS	22	
861	FRONTEIRAS	22	
862	GEMINIANO	22	
863	GILBUÉS	22	
864	GUADALUPE	22	
865	GUARIBAS	22	
866	HUGO NAPOLEÃO	22	
867	ILHA GRANDE	22	
868	INHUMA	22	
869	IPIRANGA DO PIAUÍ	22	
870	ISAÍAS COELHO	22	
871	ITAINÓPOLIS	22	
872	ITAUEIRA	22	
873	JACOBINA DO PIAUÍ	22	
874	JAICÓS	22	
875	JARDIM DO MULATO	22	
876	JATOBÁ DO PIAUÍ	22	
877	JERUMENHA	22	
878	JOÃO COSTA	22	
879	JOAQUIM PIRES	22	
880	JOCA MARQUES	22	
881	JOSÉ DE FREITAS	22	
882	JUAZEIRO DO PIAUÍ	22	
883	JÚLIO BORGES	22	
884	JUREMA	22	
885	LAGOINHA DO PIAUÍ	22	
886	LAGOA ALEGRE	22	
887	LAGOA DO BARRO DO PIAUÍ	22	
888	LAGOA DE SÃO FRANCISCO	22	
889	LAGOA DO PIAUÍ	22	
890	LAGOA DO SÍTIO	22	
891	LANDRI SALES	22	
892	LUÍS CORREIA	22	
893	LUZILÂNDIA	22	
894	MADEIRO	22	
895	MANOEL EMÍDIO	22	
896	MARCOLÂNDIA	22	
897	MARCOS PARENTE	22	
898	MASSAPÊ DO PIAUÍ	22	
899	MATIAS OLÍMPIO	22	
900	MIGUEL ALVES	22	
901	MIGUEL LEÃO	22	
902	MILTON BRANDÃO	22	
903	MONSENHOR GIL	22	
904	MONSENHOR HIPÓLITO	22	
905	MONTE ALEGRE DO PIAUÍ	22	
906	MORRO CABEÇA NO TEMPO	22	
907	MORRO DO CHAPÉU DO PIAUÍ	22	
908	MURICI DOS PORTELAS	22	
909	NAZARÉ DO PIAUÍ	22	
910	NAZÁRIA	22	
911	NOSSA SENHORA DE NAZARÉ	22	
912	NOSSA SENHORA DOS REMÉDIOS	22	
913	NOVO ORIENTE DO PIAUÍ	22	
914	NOVO SANTO ANTÔNIO	22	
915	OEIRAS	22	
916	OLHO DÁGUA DO PIAUÍ	22	
917	PADRE MARCOS	22	
918	PAES LANDIM	22	
919	PAJEÚ DO PIAUÍ	22	
920	PALMEIRA DO PIAUÍ	22	
921	PALMEIRAIS	22	
922	PAQUETÁ	22	
923	PARNAGUÁ	22	
924	PARNAÍBA	22	
925	PASSAGEM FRANCA DO PIAUÍ	22	
926	PATOS DO PIAUÍ	22	
927	PAU DARCO DO PIAUÍ	22	
928	PAULISTANA	22	
929	PAVUSSU	22	
930	PEDRO II	22	
931	PEDRO LAURENTINO	22	
932	NOVA SANTA RITA	22	
933	PICOS	22	
934	PIMENTEIRAS	22	
935	PIO IX	22	
936	PIRACURUCA	22	
937	PIRIPIRI	22	
938	PORTO	22	
939	PORTO ALEGRE DO PIAUÍ	22	
940	PRATA DO PIAUÍ	22	
941	QUEIMADA NOVA	22	
942	REDENÇÃO DO GURGUÉIA	22	
943	REGENERAÇÃO	22	
944	RIACHO FRIO	22	
945	RIBEIRA DO PIAUÍ	22	
946	RIBEIRO GONÇALVES	22	
947	RIO GRANDE DO PIAUÍ	22	
948	SANTA CRUZ DO PIAUÍ	22	
949	SANTA CRUZ DOS MILAGRES	22	
950	SANTA FILOMENA	22	
951	SANTA LUZ	22	
952	SANTANA DO PIAUÍ	22	
953	SANTA ROSA DO PIAUÍ	22	
954	SANTO ANTÔNIO DE LISBOA	22	
955	SANTO ANTÔNIO DOS MILAGRES	22	
956	SANTO INÁCIO DO PIAUÍ	22	
957	SÃO BRAZ DO PIAUÍ	22	
958	SÃO FÉLIX DO PIAUÍ	22	
959	SÃO FRANCISCO DE ASSIS DO PIAUÍ	22	
960	SÃO FRANCISCO DO PIAUÍ	22	
961	SÃO GONÇALO DO GURGUÉIA	22	
962	SÃO GONÇALO DO PIAUÍ	22	
963	SÃO JOÃO DA CANABRAVA	22	
964	SÃO JOÃO DA FRONTEIRA	22	
965	SÃO JOÃO DA SERRA	22	
966	SÃO JOÃO DA VARJOTA	22	
967	SÃO JOÃO DO ARRAIAL	22	
968	SÃO JOÃO DO PIAUÍ	22	
969	SÃO JOSÉ DO DIVINO	22	
970	SÃO JOSÉ DO PEIXE	22	
971	SÃO JOSÉ DO PIAUÍ	22	
972	SÃO JULIÃO	22	
973	SÃO LOURENÇO DO PIAUÍ	22	
974	SÃO LUIS DO PIAUÍ	22	
975	SÃO MIGUEL DA BAIXA GRANDE	22	
976	SÃO MIGUEL DO FIDALGO	22	
977	SÃO MIGUEL DO TAPUIO	22	
978	SÃO PEDRO DO PIAUÍ	22	
979	SÃO RAIMUNDO NONATO	22	
980	SEBASTIÃO BARROS	22	
981	SEBASTIÃO LEAL	22	
982	SIGEFREDO PACHECO	22	
983	SIMÕES	22	
984	SIMPLÍCIO MENDES	22	
985	SOCORRO DO PIAUÍ	22	
986	SUSSUAPARA	22	
987	TAMBORIL DO PIAUÍ	22	
988	TANQUE DO PIAUÍ	22	
989	TERESINA	22	
990	UNIÃO	22	
991	URUÇUÍ	22	
992	VALENÇA DO PIAUÍ	22	
993	VÁRZEA BRANCA	22	
994	VÁRZEA GRANDE	22	
995	VERA MENDES	22	
996	VILA NOVA DO PIAUÍ	22	
997	WALL FERRAZ	22	
998	ABAIARA	14	
999	ACARAPE	14	
1000	ACARAÚ	14	
1001	ACOPIARA	14	
1002	AIUABA	14	
1003	ALCÂNTARAS	14	
1004	ALTANEIRA	14	
1005	ALTO SANTO	14	
1006	AMONTADA	14	
1007	ANTONINA DO NORTE	14	
1008	APUIARÉS	14	
1009	AQUIRAZ	14	
1010	ARACATI	14	
1011	ARACOIABA	14	
1012	ARARENDÁ	14	
1013	ARARIPE	14	
1014	ARATUBA	14	
1015	ARNEIROZ	14	
1016	ASSARÉ	14	
1017	AURORA	14	
1018	BAIXIO	14	
1019	BANABUIÚ	14	
1020	BARBALHA	14	
1021	BARREIRA	14	
1022	BARRO	14	
1023	BARROQUINHA	14	
1024	BATURITÉ	14	
1025	BEBERIBE	14	
1026	BELA CRUZ	14	
1027	BOA VIAGEM	14	
1028	BREJO SANTO	14	
1029	CAMOCIM	14	
1030	CAMPOS SALES	14	
1031	CANINDÉ	14	
1032	CAPISTRANO	14	
1033	CARIDADE	14	
1034	CARIRÉ	14	
1035	CARIRIAÇU	14	
1036	CARIÚS	14	
1037	CARNAUBAL	14	
1038	CASCAVEL	14	
1039	CATARINA	14	
1040	CATUNDA	14	
1041	CAUCAIA	14	
1042	CEDRO	14	
1043	CHAVAL	14	
1044	CHORÓ	14	
1045	CHOROZINHO	14	
1046	COREAÚ	14	
1047	CRATEÚS	14	
1048	CRATO	14	
1049	CROATÁ	14	
1050	CRUZ	14	
1051	DEPUTADO IRAPUAN PINHEIRO	14	
1052	ERERÊ	14	
1053	EUSÉBIO	14	
1054	FARIAS BRITO	14	
1055	FORQUILHA	14	
1056	FORTALEZA	14	
1057	FORTIM	14	
1058	FRECHEIRINHA	14	
1059	GENERAL SAMPAIO	14	
1060	GRAÇA	14	
1061	GRANJA	14	
1062	GRANJEIRO	14	
1063	GROAÍRAS	14	
1064	GUAIÚBA	14	
1065	GUARACIABA DO NORTE	14	
1066	GUARAMIRANGA	14	
1067	HIDROLÂNDIA	14	
1068	HORIZONTE	14	
1069	IBARETAMA	14	
1070	IBIAPINA	14	
1071	IBICUITINGA	14	
1072	ICAPUÍ	14	
1073	ICÓ	14	
1074	IGUATU	14	
1075	INDEPENDÊNCIA	14	
1076	IPAPORANGA	14	
1077	IPAUMIRIM	14	
1078	IPU	14	
1079	IPUEIRAS	14	
1080	IRACEMA	14	
1081	IRAUÇUBA	14	
1082	ITAIÇABA	14	
1083	ITAITINGA	14	
1084	ITAPAJÉ	14	
1085	ITAPIPOCA	14	
1086	ITAPIÚNA	14	
1087	ITAREMA	14	
1088	ITATIRA	14	
1089	JAGUARETAMA	14	
1090	JAGUARIBARA	14	
1091	JAGUARIBE	14	
1092	JAGUARUANA	14	
1093	JARDIM	14	
1094	JATI	14	
1095	JIJOCA DE JERICOACOARA	14	
1096	JUAZEIRO DO NORTE	14	
1097	JUCÁS	14	
1098	LAVRAS DA MANGABEIRA	14	
1099	LIMOEIRO DO NORTE	14	
1100	MADALENA	14	
1101	MARACANAÚ	14	
1102	MARANGUAPE	14	
1103	MARCO	14	
1104	MARTINÓPOLE	14	
1105	MASSAPÊ	14	
1106	MAURITI	14	
1107	MERUOCA	14	
1108	MILAGRES	14	
1109	MILHÃ	14	
1110	MIRAÍMA	14	
1111	MISSÃO VELHA	14	
1112	MOMBAÇA	14	
1113	MONSENHOR TABOSA	14	
1114	MORADA NOVA	14	
1115	MORAÚJO	14	
1116	MORRINHOS	14	
1117	MUCAMBO	14	
1118	MULUNGU	14	
1119	NOVA OLINDA	14	
1120	NOVA RUSSAS	14	
1121	NOVO ORIENTE	14	
1122	OCARA	14	
1123	ORÓS	14	
1124	PACAJUS	14	
1125	PACATUBA	14	
1126	PACOTI	14	
1127	PACUJÁ	14	
1128	PALHANO	14	
1129	PALMÁCIA	14	
1130	PARACURU	14	
1131	PARAIPABA	14	
1132	PARAMBU	14	
1133	PARAMOTI	14	
1134	PEDRA BRANCA	14	
1135	PENAFORTE	14	
1136	PENTECOSTE	14	
1137	PEREIRO	14	
1138	PINDORETAMA	14	
1139	PIQUET CARNEIRO	14	
1140	PIRES FERREIRA	14	
1141	PORANGA	14	
1142	PORTEIRAS	14	
1143	POTENGI	14	
1144	POTIRETAMA	14	
1145	QUITERIANÓPOLIS	14	
1146	QUIXADÁ	14	
1147	QUIXELÔ	14	
1148	QUIXERAMOBIM	14	
1149	QUIXERÉ	14	
1150	REDENÇÃO	14	
1151	RERIUTABA	14	
1152	RUSSAS	14	
1153	SABOEIRO	14	
1154	SALITRE	14	
1155	SANTANA DO ACARAÚ	14	
1156	SANTANA DO CARIRI	14	
1157	SANTA QUITÉRIA	14	
1158	SÃO BENEDITO	14	
1159	SÃO GONÇALO DO AMARANTE	14	
1160	SÃO JOÃO DO JAGUARIBE	14	
1161	SÃO LUÍS DO CURU	14	
1162	SENADOR POMPEU	14	
1163	SENADOR SÁ	14	
1164	SOBRAL	14	
1165	SOLONÓPOLE	14	
1166	TABULEIRO DO NORTE	14	
1167	TAMBORIL	14	
1168	TARRAFAS	14	
1169	TAUÁ	14	
1170	TEJUÇUOCA	14	
1171	TIANGUÁ	14	
1172	TRAIRI	14	
1173	TURURU	14	
1174	UBAJARA	14	
1175	UMARI	14	
1176	UMIRIM	14	
1177	URUBURETAMA	14	
1178	URUOCA	14	
1179	VARJOTA	14	
1180	VÁRZEA ALEGRE	14	
1181	VIÇOSA DO CEARÁ	14	
1182	ACARI	24	
1183	AÇU	24	
1184	AFONSO BEZERRA	24	
1185	ÁGUA NOVA	24	
1186	ALEXANDRIA	24	
1187	ALMINO AFONSO	24	
1188	ALTO DO RODRIGUES	24	
1189	ANGICOS	24	
1190	ANTÔNIO MARTINS	24	
1191	APODI	24	
1192	AREIA BRANCA	24	
1193	ARÊS	24	
1194	AUGUSTO SEVERO	24	
1195	BAÍA FORMOSA	24	
1196	BARAÚNA	24	
1197	BARCELONA	24	
1198	BENTO FERNANDES	24	
1199	BODÓ	24	
1200	BOM JESUS	24	
1201	BREJINHO	24	
1202	CAIÇARA DO NORTE	24	
1203	CAIÇARA DO RIO DO VENTO	24	
1204	CAICÓ	24	
1205	CAMPO REDONDO	24	
1206	CANGUARETAMA	24	
1207	CARAÚBAS	24	
1208	CARNAÚBA DOS DANTAS	24	
1209	CARNAUBAIS	24	
1210	CEARÁ-MIRIM	24	
1211	CERRO CORÁ	24	
1212	CORONEL EZEQUIEL	24	
1213	CORONEL JOÃO PESSOA	24	
1214	CRUZETA	24	
1215	CURRAIS NOVOS	24	
1216	DOUTOR SEVERIANO	24	
1217	PARNAMIRIM	24	
1218	ENCANTO	24	
1219	EQUADOR	24	
1220	ESPÍRITO SANTO	24	
1221	EXTREMOZ	24	
1222	FELIPE GUERRA	24	
1223	FERNANDO PEDROZA	24	
1224	FLORÂNIA	24	
1225	FRANCISCO DANTAS	24	
1226	FRUTUOSO GOMES	24	
1227	GALINHOS	24	
1228	GOIANINHA	24	
1229	GOVERNADOR DIX-SEPT ROSADO	24	
1230	GROSSOS	24	
1231	GUAMARÉ	24	
1232	IELMO MARINHO	24	
1233	IPANGUAÇU	24	
1234	IPUEIRA	24	
1235	ITAJÁ	24	
1236	ITAÚ	24	
1237	JAÇANÃ	24	
1238	JANDAÍRA	24	
1239	JANDUÍS	24	
1240	JANUÁRIO CICCO	24	
1241	JAPI	24	
1242	JARDIM DE ANGICOS	24	
1243	JARDIM DE PIRANHAS	24	
1244	JARDIM DO SERIDÓ	24	
1245	JOÃO CÂMARA	24	
1246	JOÃO DIAS	24	
1247	JOSÉ DA PENHA	24	
1248	JUCURUTU	24	
1249	JUNDIÁ	24	
1250	LAGOA DANTA	24	
1251	LAGOA DE PEDRAS	24	
1252	LAGOA DE VELHOS	24	
1253	LAGOA NOVA	24	
1254	LAGOA SALGADA	24	
1255	LAJES	24	
1256	LAJES PINTADAS	24	
1257	LUCRÉCIA	24	
1258	LUÍS GOMES	24	
1259	MACAÍBA	24	
1260	MACAU	24	
1261	MAJOR SALES	24	
1262	MARCELINO VIEIRA	24	
1263	MARTINS	24	
1264	MAXARANGUAPE	24	
1265	MESSIAS TARGINO	24	
1266	MONTANHAS	24	
1267	MONTE ALEGRE	24	
1268	MONTE DAS GAMELEIRAS	24	
1269	MOSSORÓ	24	
1270	NATAL	24	
1271	NÍSIA FLORESTA	24	
1272	NOVA CRUZ	24	
1273	OLHO DÁGUA DO BORGES	24	
1274	OURO BRANCO	24	
1275	PARANÁ	24	
1276	PARAÚ	24	
1277	PARAZINHO	24	
1278	PARELHAS	24	
1279	RIO DO FOGO	24	
1280	PASSA E FICA	24	
1281	PASSAGEM	24	
1282	PATU	24	
1283	SANTA MARIA	24	
1284	PAU DOS FERROS	24	
1285	PEDRA GRANDE	24	
1286	PEDRA PRETA	24	
1287	PEDRO AVELINO	24	
1288	PEDRO VELHO	24	
1289	PENDÊNCIAS	24	
1290	PILÕES	24	
1291	POÇO BRANCO	24	
1292	PORTALEGRE	24	
1293	PORTO DO MANGUE	24	
1294	SERRA CAIADA	24	
1295	PUREZA	24	
1296	RAFAEL FERNANDES	24	
1297	RAFAEL GODEIRO	24	
1298	RIACHO DA CRUZ	24	
1299	RIACHO DE SANTANA	24	
1300	RIACHUELO	24	
1301	RODOLFO FERNANDES	24	
1302	TIBAU	24	
1303	RUY BARBOSA	24	
1304	SANTA CRUZ	24	
1305	SANTANA DO MATOS	24	
1306	SANTANA DO SERIDÓ	24	
1307	SANTO ANTÔNIO	24	
1308	SÃO BENTO DO NORTE	24	
1309	SÃO BENTO DO TRAIRÍ	24	
1310	SÃO FERNANDO	24	
1311	SÃO FRANCISCO DO OESTE	24	
1312	SÃO GONÇALO DO AMARANTE	24	
1313	SÃO JOÃO DO SABUGI	24	
1314	SÃO JOSÉ DE MIPIBU	24	
1315	SÃO JOSÉ DO CAMPESTRE	24	
1316	SÃO JOSÉ DO SERIDÓ	24	
1317	SÃO MIGUEL	24	
1318	SÃO MIGUEL DO GOSTOSO	24	
1319	SÃO PAULO DO POTENGI	24	
1320	SÃO PEDRO	24	
1321	SÃO RAFAEL	24	
1322	SÃO TOMÉ	24	
1323	SÃO VICENTE	24	
1324	SENADOR ELÓI DE SOUZA	24	
1325	SENADOR GEORGINO AVELINO	24	
1326	SERRA DE SÃO BENTO	24	
1327	SERRA DO MEL	24	
1328	SERRA NEGRA DO NORTE	24	
1329	SERRINHA	24	
1330	SERRINHA DOS PINTOS	24	
1331	SEVERIANO MELO	24	
1332	SÍTIO NOVO	24	
1333	TABOLEIRO GRANDE	24	
1334	TAIPU	24	
1335	TANGARÁ	24	
1336	TENENTE ANANIAS	24	
1337	TENENTE LAURENTINO CRUZ	24	
1338	TIBAU DO SUL	24	
1339	TIMBAÚBA DOS BATISTAS	24	
1340	TOUROS	24	
1341	TRIUNFO POTIGUAR	24	
1342	UMARIZAL	24	
1343	UPANEMA	24	
1344	VÁRZEA	24	
1345	VENHA-VER	24	
1346	VERA CRUZ	24	
1347	VIÇOSA	24	
1348	VILA FLOR	24	
1349	ÁGUA BRANCA	4	
1350	AGUIAR	4	
1351	ALAGOA GRANDE	4	
1352	ALAGOA NOVA	4	
1353	ALAGOINHA	4	
1354	ALCANTIL	4	
1355	ALGODÃO DE JANDAÍRA	4	
1356	ALHANDRA	4	
1357	SÃO JOÃO DO RIO DO PEIXE	4	
1358	AMPARO	4	
1359	APARECIDA	4	
1360	ARAÇAGI	4	
1361	ARARA	4	
1362	ARARUNA	4	
1363	AREIA	4	
1364	AREIA DE BARAÚNAS	4	
1365	AREIAL	4	
1366	AROEIRAS	4	
1367	ASSUNÇÃO	4	
1368	BAÍA DA TRAIÇÃO	4	
1369	BANANEIRAS	4	
1370	BARAÚNA	4	
1371	BARRA DE SANTANA	4	
1372	BARRA DE SANTA ROSA	4	
1373	BARRA DE SÃO MIGUEL	4	
1374	BAYEUX	4	
1375	BELÉM	4	
1376	BELÉM DO BREJO DO CRUZ	4	
1377	BERNARDINO BATISTA	4	
1378	BOA VENTURA	4	
1379	BOA VISTA	4	
1380	BOM JESUS	4	
1381	BOM SUCESSO	4	
1382	BONITO DE SANTA FÉ	4	
1383	BOQUEIRÃO	4	
1384	IGARACY	4	
1385	BORBOREMA	4	
1386	BREJO DO CRUZ	4	
1387	BREJO DOS SANTOS	4	
1388	CAAPORÃ	4	
1389	CABACEIRAS	4	
1390	CABEDELO	4	
1391	CACHOEIRA DOS ÍNDIOS	4	
1392	CACIMBA DE AREIA	4	
1393	CACIMBA DE DENTRO	4	
1394	CACIMBAS	4	
1395	CAIÇARA	4	
1396	CAJAZEIRAS	4	
1397	CAJAZEIRINHAS	4	
1398	CALDAS BRANDÃO	4	
1399	CAMALAÚ	4	
1400	CAMPINA GRANDE	4	
1401	CAPIM	4	
1402	CARAÚBAS	4	
1403	CARRAPATEIRA	4	
1404	CASSERENGUE	4	
1405	CATINGUEIRA	4	
1406	CATOLÉ DO ROCHA	4	
1407	CATURITÉ	4	
1408	CONCEIÇÃO	4	
1409	CONDADO	4	
1410	CONDE	4	
1411	CONGO	4	
1412	COREMAS	4	
1413	COXIXOLA	4	
1414	CRUZ DO ESPÍRITO SANTO	4	
1415	CUBATI	4	
1416	CUITÉ	4	
1417	CUITEGI	4	
1418	CUITÉ DE MAMANGUAPE	4	
1419	CURRAL DE CIMA	4	
1420	CURRAL VELHO	4	
1421	DAMIÃO	4	
1422	DESTERRO	4	
1423	VISTA SERRANA	4	
1424	DIAMANTE	4	
1425	DONA INÊS	4	
1426	DUAS ESTRADAS	4	
1427	EMAS	4	
1428	ESPERANÇA	4	
1429	FAGUNDES	4	
1430	FREI MARTINHO	4	
1431	GADO BRAVO	4	
1432	GUARABIRA	4	
1433	GURINHÉM	4	
1434	GURJÃO	4	
1435	IBIARA	4	
1436	IMACULADA	4	
1437	INGÁ	4	
1438	ITABAIANA	4	
1439	ITAPORANGA	4	
1440	ITAPOROROCA	4	
1441	ITATUBA	4	
1442	JACARAÚ	4	
1443	JERICÓ	4	
1444	JOÃO PESSOA	4	
1445	JUAREZ TÁVORA	4	
1446	JUAZEIRINHO	4	
1447	JUNCO DO SERIDÓ	4	
1448	JURIPIRANGA	4	
1449	JURU	4	
1450	LAGOA	4	
1451	LAGOA DE DENTRO	4	
1452	LAGOA SECA	4	
1453	LASTRO	4	
1454	LIVRAMENTO	4	
1455	LOGRADOURO	4	
1456	LUCENA	4	
1457	MÃE DÁGUA	4	
1458	MALTA	4	
1459	MAMANGUAPE	4	
1460	MANAÍRA	4	
1461	MARCAÇÃO	4	
1462	MARI	4	
1463	MARIZÓPOLIS	4	
1464	MASSARANDUBA	4	
1465	MATARACA	4	
1466	MATINHAS	4	
1467	MATO GROSSO	4	
1468	MATURÉIA	4	
1469	MOGEIRO	4	
1470	MONTADAS	4	
1471	MONTE HOREBE	4	
1472	MONTEIRO	4	
1473	MULUNGU	4	
1474	NATUBA	4	
1475	NAZAREZINHO	4	
1476	NOVA FLORESTA	4	
1477	NOVA OLINDA	4	
1478	NOVA PALMEIRA	4	
1479	OLHO DÁGUA	4	
1480	OLIVEDOS	4	
1481	OURO VELHO	4	
1482	PARARI	4	
1483	PASSAGEM	4	
1484	PATOS	4	
1485	PAULISTA	4	
1486	PEDRA BRANCA	4	
1487	PEDRA LAVRADA	4	
1488	PEDRAS DE FOGO	4	
1489	PIANCÓ	4	
1490	PICUÍ	4	
1491	PILAR	4	
1492	PILÕES	4	
1493	PILÕEZINHOS	4	
1494	PIRPIRITUBA	4	
1495	PITIMBU	4	
1496	POCINHOS	4	
1497	POÇO DANTAS	4	
1498	POÇO DE JOSÉ DE MOURA	4	
1499	POMBAL	4	
1500	PRATA	4	
1501	PRINCESA ISABEL	4	
1502	PUXINANÃ	4	
1503	QUEIMADAS	4	
1504	QUIXABA	4	
1505	REMÍGIO	4	
1506	PEDRO RÉGIS	4	
1507	RIACHÃO	4	
1508	RIACHÃO DO BACAMARTE	4	
1509	RIACHÃO DO POÇO	4	
1510	RIACHO DE SANTO ANTÔNIO	4	
1511	RIACHO DOS CAVALOS	4	
1512	RIO TINTO	4	
1513	SALGADINHO	4	
1514	SALGADO DE SÃO FÉLIX	4	
1515	SANTA CECÍLIA	4	
1516	SANTA CRUZ	4	
1517	SANTA HELENA	4	
1518	SANTA INÊS	4	
1519	SANTA LUZIA	4	
1520	SANTANA DE MANGUEIRA	4	
1521	SANTANA DOS GARROTES	4	
1522	JOCA CLAUDINO	4	
1523	SANTA RITA	4	
1524	SANTA TERESINHA	4	
1525	SANTO ANDRÉ	4	
1526	SÃO BENTO	4	
1527	SÃO BENTINHO	4	
1528	SÃO DOMINGOS DO CARIRI	4	
1529	SÃO DOMINGOS	4	
1530	SÃO FRANCISCO	4	
1531	SÃO JOÃO DO CARIRI	4	
1532	SÃO JOÃO DO TIGRE	4	
1533	SÃO JOSÉ DA LAGOA TAPADA	4	
1534	SÃO JOSÉ DE CAIANA	4	
1535	SÃO JOSÉ DE ESPINHARAS	4	
1536	SÃO JOSÉ DOS RAMOS	4	
1537	SÃO JOSÉ DE PIRANHAS	4	
1538	SÃO JOSÉ DE PRINCESA	4	
1539	SÃO JOSÉ DO BONFIM	4	
1540	SÃO JOSÉ DO BREJO DO CRUZ	4	
1541	SÃO JOSÉ DO SABUGI	4	
1542	SÃO JOSÉ DOS CORDEIROS	4	
1543	SÃO MAMEDE	4	
1544	SÃO MIGUEL DE TAIPU	4	
1545	SÃO SEBASTIÃO DE LAGOA DE ROÇA	4	
1546	SÃO SEBASTIÃO DO UMBUZEIRO	4	
1547	SAPÉ	4	
1548	SÃO VICENTE DO SERIDÓ	4	
1549	SERRA BRANCA	4	
1550	SERRA DA RAIZ	4	
1551	SERRA GRANDE	4	
1552	SERRA REDONDA	4	
1553	SERRARIA	4	
1554	SERTÃOZINHO	4	
1555	SOBRADO	4	
1556	SOLÂNEA	4	
1557	SOLEDADE	4	
1558	SOSSÊGO	4	
1559	SOUSA	4	
1560	SUMÉ	4	
1561	TACIMA	4	
1562	TAPEROÁ	4	
1563	TAVARES	4	
1564	TEIXEIRA	4	
1565	TENÓRIO	4	
1566	TRIUNFO	4	
1567	UIRAÚNA	4	
1568	UMBUZEIRO	4	
1569	VÁRZEA	4	
1570	VIEIRÓPOLIS	4	
1571	ZABELÊ	4	
1572	ABREU E LIMA	8	
1573	AFOGADOS DA INGAZEIRA	8	
1574	AFRÂNIO	8	
1575	AGRESTINA	8	
1576	ÁGUA PRETA	8	
1577	ÁGUAS BELAS	8	
1578	ALAGOINHA	8	
1579	ALIANÇA	8	
1580	ALTINHO	8	
1581	AMARAJI	8	
1582	ANGELIM	8	
1583	ARAÇOIABA	8	
1584	ARARIPINA	8	
1585	ARCOVERDE	8	
1586	BARRA DE GUABIRABA	8	
1587	BARREIROS	8	
1588	BELÉM DE MARIA	8	
1589	BELÉM DO SÃO FRANCISCO	8	
1590	BELO JARDIM	8	
1591	BETÂNIA	8	
1592	BEZERROS	8	
1593	BODOCÓ	8	
1594	BOM CONSELHO	8	
1595	BOM JARDIM	8	
1596	BONITO	8	
1597	BREJÃO	8	
1598	BREJINHO	8	
1599	BREJO DA MADRE DE DEUS	8	
1600	BUENOS AIRES	8	
1601	BUÍQUE	8	
1602	CABO DE SANTO AGOSTINHO	8	
1603	CABROBÓ	8	
1604	CACHOEIRINHA	8	
1605	CAETÉS	8	
1606	CALÇADO	8	
1607	CALUMBI	8	
1608	CAMARAGIBE	8	
1609	CAMOCIM DE SÃO FÉLIX	8	
1610	CAMUTANGA	8	
1611	CANHOTINHO	8	
1612	CAPOEIRAS	8	
1613	CARNAÍBA	8	
1614	CARNAUBEIRA DA PENHA	8	
1615	CARPINA	8	
1616	CARUARU	8	
1617	CASINHAS	8	
1618	CATENDE	8	
1619	CEDRO	8	
1620	CHÃ DE ALEGRIA	8	
1621	CHÃ GRANDE	8	
1622	CONDADO	8	
1623	CORRENTES	8	
1624	CORTÊS	8	
1625	CUMARU	8	
1626	CUPIRA	8	
1627	CUSTÓDIA	8	
1628	DORMENTES	8	
1629	ESCADA	8	
1630	EXU	8	
1631	FEIRA NOVA	8	
1632	FERNANDO DE NORONHA	8	
1633	FERREIROS	8	
1634	FLORES	8	
1635	FLORESTA	8	
1636	FREI MIGUELINHO	8	
1637	GAMELEIRA	8	
1638	GARANHUNS	8	
1639	GLÓRIA DO GOITÁ	8	
1640	GOIANA	8	
1641	GRANITO	8	
1642	GRAVATÁ	8	
1643	IATI	8	
1644	IBIMIRIM	8	
1645	IBIRAJUBA	8	
1646	IGARASSU	8	
1647	IGUARACY	8	
1648	INAJÁ	8	
1649	INGAZEIRA	8	
1650	IPOJUCA	8	
1651	IPUBI	8	
1652	ITACURUBA	8	
1653	ITAÍBA	8	
1654	ILHA DE ITAMARACÁ	8	
1655	ITAMBÉ	8	
1656	ITAPETIM	8	
1657	ITAPISSUMA	8	
1658	ITAQUITINGA	8	
1659	JABOATÃO DOS GUARARAPES	8	
1660	JAQUEIRA	8	
1661	JATAÚBA	8	
1662	JATOBÁ	8	
1663	JOÃO ALFREDO	8	
1664	JOAQUIM NABUCO	8	
1665	JUCATI	8	
1666	JUPI	8	
1667	JUREMA	8	
1668	LAGOA DO CARRO	8	
1669	LAGOA DE ITAENGA	8	
1670	LAGOA DO OURO	8	
1671	LAGOA DOS GATOS	8	
1672	LAGOA GRANDE	8	
1673	LAJEDO	8	
1674	LIMOEIRO	8	
1675	MACAPARANA	8	
1676	MACHADOS	8	
1677	MANARI	8	
1678	MARAIAL	8	
1679	MIRANDIBA	8	
1680	MORENO	8	
1681	NAZARÉ DA MATA	8	
1682	OLINDA	8	
1683	OROBÓ	8	
1684	OROCÓ	8	
1685	OURICURI	8	
1686	PALMARES	8	
1687	PALMEIRINA	8	
1688	PANELAS	8	
1689	PARANATAMA	8	
